experiment,method,model,trial,regret_mean,nregret_mean,n_tasks
tfidf_only,extra_trees,extra_trees,352,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,353,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,354,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,355,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,356,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,357,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,358,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,359,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,360,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,361,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,362,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,363,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,364,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,365,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,366,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,367,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,368,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,369,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,370,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,371,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,372,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,373,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,374,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,375,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,376,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,377,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,378,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,379,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,380,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,381,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,382,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,383,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,384,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,385,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,386,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,387,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,388,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,389,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,390,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,391,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,392,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,393,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,394,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,395,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,396,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,397,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,398,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,399,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,400,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,401,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,402,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,403,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,404,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,405,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,406,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,407,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,408,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,409,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,410,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,411,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,412,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,413,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,414,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,415,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,416,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,417,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,418,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,419,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,420,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,421,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,422,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,423,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,424,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,425,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,426,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,427,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,428,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,429,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,430,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,431,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,432,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,433,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,434,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,435,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,436,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,437,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,438,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,439,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,440,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,441,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,442,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,443,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,444,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,445,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,446,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,447,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,448,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,449,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,450,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,451,0.0,0.0,72
tfidf_only,extra_trees,extra_trees,452,0.0,0.0,72
tfidf_only,hist_gbrt,hist_gbrt,1,0.030432041497114908,0.08149351666592722,72
tfidf_only,hist_gbrt,hist_gbrt,2,0.014893702802368132,0.04240929149154157,72
tfidf_only,hist_gbrt,hist_gbrt,3,0.007355327020564898,0.020810501258658343,72
tfidf_only,hist_gbrt,hist_gbrt,4,0.006019339673784231,0.017923224461391937,72
tfidf_only,hist_gbrt,hist_gbrt,5,0.004984153748055996,0.014629983300719844,72
tfidf_only,hist_gbrt,hist_gbrt,6,0.004653178828582218,0.013920521054924017,72
tfidf_only,hist_gbrt,hist_gbrt,7,0.004315621918840165,0.012854260009109691,72
tfidf_only,hist_gbrt,hist_gbrt,8,0.003778420032639446,0.012086335351137359,72
tfidf_only,hist_gbrt,hist_gbrt,9,0.003205529108117895,0.010901563963668386,72
tfidf_only,hist_gbrt,hist_gbrt,10,0.0029951058316989767,0.01029526506376046,72
tfidf_only,hist_gbrt,hist_gbrt,11,0.0028446153372982865,0.009940404787739197,72
tfidf_only,hist_gbrt,hist_gbrt,12,0.002800577385065733,0.009780867751037077,72
tfidf_only,hist_gbrt,hist_gbrt,13,0.0020892519267604404,0.005353838556977446,72
tfidf_only,hist_gbrt,hist_gbrt,14,0.002082771885288175,0.005346041650789821,72
tfidf_only,hist_gbrt,hist_gbrt,15,0.0018354982227367336,0.004562917108967716,72
tfidf_only,hist_gbrt,hist_gbrt,16,0.0018354982227367336,0.004562917108967716,72
tfidf_only,hist_gbrt,hist_gbrt,17,0.0018354921708384408,0.00456290603927757,72
tfidf_only,hist_gbrt,hist_gbrt,18,0.0018354921708384408,0.00456290603927757,72
tfidf_only,hist_gbrt,hist_gbrt,19,0.0017238718947578777,0.0038884261981310497,72
tfidf_only,hist_gbrt,hist_gbrt,20,0.0016172206916199136,0.0036499024553338067,72
tfidf_only,hist_gbrt,hist_gbrt,21,0.0016172206916199136,0.0036499024553338067,72
tfidf_only,hist_gbrt,hist_gbrt,22,0.0015556855286696586,0.0033621718627468355,72
tfidf_only,hist_gbrt,hist_gbrt,23,0.0014474683644291762,0.0029265696524394076,72
tfidf_only,hist_gbrt,hist_gbrt,24,0.0014474683644291762,0.0029265696524394076,72
tfidf_only,hist_gbrt,hist_gbrt,25,0.0011433284137699865,0.002432847580416754,72
tfidf_only,hist_gbrt,hist_gbrt,26,0.0011252908957324675,0.0024104099570098243,72
tfidf_only,hist_gbrt,hist_gbrt,27,0.0009890531203112368,0.0021765052838027,72
tfidf_only,hist_gbrt,hist_gbrt,28,0.0009890531203112368,0.0021765052838027,72
tfidf_only,hist_gbrt,hist_gbrt,29,0.0009627165271391187,0.002086482884083951,72
tfidf_only,hist_gbrt,hist_gbrt,30,0.0009265475456576362,0.0019440327416338052,72
tfidf_only,hist_gbrt,hist_gbrt,31,0.0009265475456576362,0.0019440327416338052,72
tfidf_only,hist_gbrt,hist_gbrt,32,0.0009133669901020809,0.001898979638790058,72
tfidf_only,hist_gbrt,hist_gbrt,33,0.0009133669901020809,0.001898979638790058,72
tfidf_only,hist_gbrt,hist_gbrt,34,0.0009133669901020809,0.001898979638790058,72
tfidf_only,hist_gbrt,hist_gbrt,35,0.0009133669901020809,0.001898979638790058,72
tfidf_only,hist_gbrt,hist_gbrt,36,0.0009133669901020809,0.001898979638790058,72
tfidf_only,hist_gbrt,hist_gbrt,37,0.0008657207160407132,0.0016318863253841974,72
tfidf_only,hist_gbrt,hist_gbrt,38,0.0008657207160407132,0.0016318863253841974,72
tfidf_only,hist_gbrt,hist_gbrt,39,0.0007645302398502363,0.0015180063682566512,72
tfidf_only,hist_gbrt,hist_gbrt,40,0.0007481131135040312,0.0014922862036475966,72
tfidf_only,hist_gbrt,hist_gbrt,41,0.0006081932360443869,0.001252059782515952,72
tfidf_only,hist_gbrt,hist_gbrt,42,0.0005824730714353346,0.0012219646819983177,72
tfidf_only,hist_gbrt,hist_gbrt,43,0.0005824730714353346,0.0012219646819983177,72
tfidf_only,hist_gbrt,hist_gbrt,44,0.0005824730714353346,0.0012219646819983177,72
tfidf_only,hist_gbrt,hist_gbrt,45,0.0005824730714353346,0.0012219646819983177,72
tfidf_only,hist_gbrt,hist_gbrt,46,0.0005824730714353346,0.0012219646819983177,72
tfidf_only,hist_gbrt,hist_gbrt,47,0.0004991397381020027,0.0006877766478102927,72
tfidf_only,hist_gbrt,hist_gbrt,48,0.0004991397381020027,0.0006877766478102927,72
tfidf_only,hist_gbrt,hist_gbrt,49,0.0004991397381020027,0.0006877766478102927,72
tfidf_only,hist_gbrt,hist_gbrt,50,0.0004991397381020027,0.0006877766478102927,72
tfidf_only,hist_gbrt,hist_gbrt,51,0.000485356873522031,0.0006330489062967951,72
tfidf_only,hist_gbrt,hist_gbrt,52,0.000485356873522031,0.0006330489062967951,72
tfidf_only,hist_gbrt,hist_gbrt,53,0.000485356873522031,0.0006330489062967951,72
tfidf_only,hist_gbrt,hist_gbrt,54,0.000485356873522031,0.0006330489062967951,72
tfidf_only,hist_gbrt,hist_gbrt,55,0.0004816747714836191,0.0006267271583722778,72
tfidf_only,hist_gbrt,hist_gbrt,56,0.0004779926694452072,0.0006204054104477605,72
tfidf_only,hist_gbrt,hist_gbrt,57,0.0004779926694452072,0.0006204054104477605,72
tfidf_only,hist_gbrt,hist_gbrt,58,0.0004779926694452072,0.0006204054104477605,72
tfidf_only,hist_gbrt,hist_gbrt,59,0.0004779926694452072,0.0006204054104477605,72
tfidf_only,hist_gbrt,hist_gbrt,60,0.0004779926694452072,0.0006204054104477605,72
tfidf_only,hist_gbrt,hist_gbrt,61,0.00045007880861468175,0.0005906672495811693,72
tfidf_only,hist_gbrt,hist_gbrt,62,0.0003943747087929346,0.0004928581728988529,72
tfidf_only,hist_gbrt,hist_gbrt,63,0.0003919033762504295,0.0004901176660147015,72
tfidf_only,hist_gbrt,hist_gbrt,64,0.0003919033762504295,0.0004901176660147015,72
tfidf_only,hist_gbrt,hist_gbrt,65,0.0003919033762504295,0.0004901176660147015,72
tfidf_only,hist_gbrt,hist_gbrt,66,0.0003919033762504295,0.0004901176660147015,72
tfidf_only,hist_gbrt,hist_gbrt,67,0.0003919033762504295,0.0004901176660147015,72
tfidf_only,hist_gbrt,hist_gbrt,68,0.0003919033762504295,0.0004901176660147015,72
tfidf_only,hist_gbrt,hist_gbrt,69,0.0003919033762504295,0.0004901176660147015,72
tfidf_only,hist_gbrt,hist_gbrt,70,0.0003919033762504295,0.0004901176660147015,72
tfidf_only,hist_gbrt,hist_gbrt,71,0.0003363469784435867,0.00041893695094446983,72
tfidf_only,hist_gbrt,hist_gbrt,72,0.0003363469784435867,0.00041893695094446983,72
tfidf_only,hist_gbrt,hist_gbrt,73,0.0003363469784435867,0.00041893695094446983,72
tfidf_only,hist_gbrt,hist_gbrt,74,0.00023912475622136435,0.00030401706652103923,72
tfidf_only,hist_gbrt,hist_gbrt,75,0.00023912475622136435,0.00030401706652103923,72
tfidf_only,hist_gbrt,hist_gbrt,76,0.00023912475622136435,0.00030401706652103923,72
tfidf_only,hist_gbrt,hist_gbrt,77,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,78,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,79,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,80,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,81,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,82,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,83,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,84,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,85,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,86,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,87,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,88,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,89,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,90,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,91,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,92,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,93,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,94,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,95,0.00023176055214454058,0.00029137357067200465,72
tfidf_only,hist_gbrt,hist_gbrt,96,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,97,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,98,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,99,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,100,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,101,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,102,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,103,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,104,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,105,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,106,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,107,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,108,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,109,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,110,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,111,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,112,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,113,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,114,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,115,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,116,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,117,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,118,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,119,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,120,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,121,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,122,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,123,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,124,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,125,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,126,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,127,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,128,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,129,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,130,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,131,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,132,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,133,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,134,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,135,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,136,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,137,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,138,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,139,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,140,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,141,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,142,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,143,0.0002171772188112073,0.0002758717547449961,72
tfidf_only,hist_gbrt,hist_gbrt,144,0.00016573688959309948,0.00021568155370972364,72
tfidf_only,hist_gbrt,hist_gbrt,145,0.00016573688959309948,0.00021568155370972364,72
tfidf_only,hist_gbrt,hist_gbrt,146,0.00016573688959309948,0.00021568155370972364,72
tfidf_only,hist_gbrt,hist_gbrt,147,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,148,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,149,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,150,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,151,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,152,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,153,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,154,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,155,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,156,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,157,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,158,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,159,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,160,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,161,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,162,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,163,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,164,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,165,3.7136066547831405e-05,6.520605112154433e-05,72
tfidf_only,hist_gbrt,hist_gbrt,166,3.7136066547831405e-05,6.520605112154433e-05,72
